CityCode,CountryCode,Latitude,Longitude,cityName
BIK,ID,-0.808055556,136.11,Biak
BIL,US,45.8075,-107.4572222,Billings
BIM,BS,25.69972222,-78.735,Bimini
BIN,AF,34.81666667,67.81666667,Bamiyan
BIO,ES,43.301097,-2.910608,Bilbao
BIP,AU,,,Bulimba
BIQ,FR,43.46805556,-0.468888889,Biarritz
BIR,NP,26.48388889,87.26416667,Biratnagar
BIS,US,46.7725,-99.25444444,Bismarck
BIT,NP,,,Baitadi
BIU,IS,65.64138889,-22.45388889,Bildudalur
BIV,CF,6.526666667,21.99,Bria
BIW,AU,,,Billiluna
BIX,US,30.41027778,-87.07583333,Biloxi
BIY,ZA,-31.105,27.285,Bisho
BIZ,PG,,,Bimin
BJA,DZ,36.71194444,5.069444444,Bejaia
BJC,US,39.90861111,-104.8830556,Broomfield
BJD,IS,,,Bakkafjordur
BJF,NO,70.60027778,29.6925,Batsfjord
BJG,ID,,,Bolaang
BJH,NP,,,Bajhang
BJI,US,47.51055556,-93.06527778,Bemidji
BJJ,US,40.87472222,-80.11194444,Wooster
BJK,ID,,,Benjina
BJL,GM,13.337961,-16.652206,Banjul
BJM,BI,-3.324019,29.318519,Bujumbura
BJN,MZ,,,Bajone
BJO,BO,-21.22944444,-63.6875,Bermejo
BJR,ET,11.60611111,37.31972222,Bahar Dar
BJS,CN,40.080111,116.584556,Beijing
BJU,NP,,,Bajura
BJW,ID,,,Bajawa
BJX,MX,20.99305556,-100.5191667,Leon-Guanajuato
BJZ,ES,38.89138889,-5.178611111,Badajoz
BKB,IN,28.06666667,73.2,Bikaner
BKC,US,,,Buckland
BKD,US,32.71861111,-97.10861111,Breckenridge
BKE,US,44.83722222,-116.1911111,Baker
BKF,US,,,Brooks Lake
BKH,US,22.0225,-158.215,Kekaha
BKI,MY,5.944722222,116.0530556,Kota Kinabalu
BKJ,GN,10.955,-13.69333333,Boke
BKK,TH,13.681108,100.747283,Bangkok
BKM,MY,,,Bakalalan
BKN,NE,36.745,-96.65055556,Birni Nkoni
BKO,ML,12.53777778,-6.056944444,Bamako
BKP,AU,,,Barkly Downs
BKQ,AU,-23.57166667,145.4283333,Blackall
BKR,TD,,,Bokoro
BKS,ID,-2.138888889,102.3394444,Bengkulu
BKT,US,37.07416667,-76.04277778,Blackstone
BKU,MG,,,Betioky
BKW,US,37.78722222,-80.87611111,Beckley
BKX,US,44.30472222,-95.18305556,Brookings
BKY,ZR,-1.691111111,28.80861111,Bukavu
BKZ,TZ,,,Bukoba
BLA,VE,10.11111111,-63.30777778,Barcelona
BLB,PA,,,Balboa
BLC,CM,,,Bali
BLD,US,,,Boulder City
BLE,SE,60.42222222,15.515,Borlange
BLF,US,37.29555556,-80.7925,Bluefield
BLG,MY,61.17194444,-150.9561111,Belaga
BLH,US,33.61916667,-113.2833333,Blythe
BLI,US,48.7925,-121.4625,Bellingham
BLJ,DZ,35.75916667,6.3225,Batna
BLK,GB,53.77138889,-2.971666667,Blackpool
BLL,DK,55.740278,9.151944,Billund
BLM,US,40.18666667,-73.87555556,Belmar
BLN,AU,-35.44583333,146.0091667,Benalla
BLO,IS,,,Blonduos
BLP,PE,-6.916666667,-75.43333333,Bellavista
BLQ,IT,44.535444,11.288667,Bologna
BLR,IN,13.198889,77.705556,Bengaluru
BLS,AU,,,Bollon
BLT,AU,-22.39666667,148.8066667,Blackwater
BLU,US,,,Blue Canyon
BLV,US,38.545,-88.165,Belleville
BLW,US,,,Waimanalo
BLX,IT,,,Belluno
BLY,IE,,,Belmullet
BLZ,MW,-14.32027778,34.9675,Blantyre
BMB,ZR,2.183333333,22.5,Bumba
BMC,US,41.55222222,-111.9377778,Brigham City
BMD,MG,-18.31666667,44.53333333,Belo
BME,AU,-16.05027778,122.2277778,Broome
BMF,CF,,,Bakouma
BMG,US,39.14583333,-85.38333333,Bloomington
BMH,PG,,,Bomai
BMI,US,40.47694444,-87.08416667,Bloomington-Normal
BMJ,GY,,,Baramita
BMK,DE,53.59527778,6.709166667,Borkum
BML,US,44.57527778,-70.82416667,Berlin
BMM,GA,2.083333333,11.48333333,Bitam
BMN,IQ,,,Bamerny
BMO,MM,24.27055556,97.24722222,Bhamo
BMP,AU,,,Brampton Island
BMQ,KE,30.73888889,-97.76138889,Bamburi
BMR,DE,,,Baltrum
BMS,BR,-13.74166667,-40.17916667,Brumado
BMU,ID,,,Bima
BMV,VN,12.66805556,108.12,Ban Me Thuot
BMW,DZ,21.375,0.923888889,Bordj Badji Moktar
BMX,US,,,Big Mountain
BMY,NC,,,Belep Island
BMZ,PG,,,Bamu
BNA,US,36.134102,-86.668312,Nashville
BNB,ZR,-0.233333333,20.86666667,Boende
BNC,ZR,0.583333333,29.46666667,Beni
BND,IR,27.21861111,56.37777778,Bandar Abbas
BNE,AU,-27.383333,153.118056,Brisbane
BNF,US,,,Baranof
BNG,US,33.9225,-115.1497222,Banning
BNI,NG,6.316111111,5.599166667,Benin Stadt
BNJ,DE,50.76861111,7.163888889,Bonn
BNK,AU,,,Ballina
BNL,US,33.25777778,-80.61222222,Barnwell
BNM,PG,,,Bodinumu
BNN,NO,65.46111111,12.2175,Bronnoysund
BNO,US,43.59166667,-117.0447222,Burns
BNP,PK,32.97194444,70.52472222,Bannu
BNQ,PH,,,Baganga
BNR,BF,,,Banfora
BNS,VE,8.615,-69.78583333,Barinas
BNT,PG,,,Bundi
BNU,BR,,,Blumenau
BNV,PG,,,Boana
BNW,US,42.04944444,-92.1525,Boone
BNX,BA,44.94138889,17.29722222,Banja Luka
BNY,SB,,,Bellona
BNZ,PG,,,Banz
BOA,ZR,,,Boma
BOB,PF,-15.55638889,-150.2475,Bora Bora
BOC,PA,9.340833333,-81.74916667,Bocas Del Toro
BOD,FR,44.82861111,-0.684722222,Bordeaux
BOE,CG,,,Boundji
BOG,CO,4.701594,-74.146947,Bogota
BOH,GB,50.78,-0.1575,Bournemouth
BOI,US,43.56416667,-115.7772222,Boise
BOJ,BG,42.57027778,27.51527778,Burgas
BOK,US,,,Brookings
BOL,GB,,,Bally Kelly
BOM,IN,19.088686,72.867919,Mumbai
BON,AN,12.13083333,-67.72333333,Bonaire
BOO,NO,67.26916667,14.36527778,Bodo
BOP,CF,5.966666667,15.63333333,Bouar
BOQ,PG,,,Boku
BOR,FR,,,Belfort
BOS,US,42.366863,-71.027451,Boston
BOT,PG,,,Boset
BOU,FR,47.06083333,2.37,Bourges
BOV,PG,,,Boang
BOW,US,27.94333333,-80.21666667,Bartow
BOX,AU,-15.92472222,136.3022222,Borroloola
BOY,BF,11.16722222,-3.679166667,Bobo Dioulasso
BOZ,CF,,,Bozoum
BPA,US,,,Bethpage
BPB,PG,,,Boridi
BPC,CM,,,Bamenda
BPD,PG,,,Bapi
BPF,SB,,,Batuna
BPG,BR,-14.13916667,-51.61055556,Barra Do Garcas
BPH,PH,,,Bislig
BPI,US,42.585,-109.8888889,Big Piney
BPN,ID,-0.732777778,116.8938889,Balikpapan
BPS,BR,-15.56194444,-38.92222222,Porto Seguro
BPT,US,29.95083333,-93.97944444,Beaumont
BPU,JP,,,Beppu
BPY,MG,-15.25,44.48333333,Besalampy
BQA,PH,15.72944444,121.5036111,Baler
BQE,GW,,,Bubaque
BQH,GB,51.33083333,0.0325,Biggin Hill
BQL,AU,-21.08666667,139.8997222,Boulia
BQN,PR,18.49472222,-66.87055556,Aguadilla
BQO,CI,9.266666667,-2.966666667,Bouna
BQQ,BR,-10.91611111,-42.86611111,Barra
BQS,RU,50.425,127.4116667,Blagoveschensk
BQT,BY,52.10833333,23.89638889,Brest
BQU,VC,,,Port Elizabeth
BQW,AU,-19.85166667,127.9733333,Balgo Hills
BRA,BR,-11.92083333,-44.99055556,Barreiras
BRB,BR,,,Barreirinhas
BRC,AR,-40.84888889,-70.84222222,San Carlos De Bariloche
BRD,US,46.40166667,-93.86444444,Brainerd
BRE,DE,53.0475,8.786667,Bremen
BRF,GB,,,Bradford
BRG,US,,,Whitesburg
BRH,PG,,,Brahman
BRI,IT,41.138856,16.760594,Bari
BRJ,AU,-36.95166667,147.3333333,Bright
BRK,AU,-29.96166667,145.9516667,Bourke
BRL,US,40.78305556,-90.87472222,Burlington
BRM,VE,10.04222222,-68.63944444,Barquisimeto
BRN,CH,46.9141,7.497153,Berne
BRO,US,25.90666667,-96.57416667,Brownsville
BRP,PG,,,Biaru
BRQ,CZ,49.15138889,16.69388889,Brno
BRR,GB,57.02277778,-6.556944444,Barra
BRS,GB,51.382669,-2.719089,Bristol
BRT,AU,-10.23083333,130.6197222,Bathurst Island
BRU,BE,50.901389,4.484444,Brussels
BRV,DE,53.50694444,8.572777778,Bremerhaven
BRW,US,71.28472222,-155.2316667,Barrow
BRX,DO,18.25166667,-70.87805556,Barahona
BRY,US,37.81416667,-84.50055556,Bardstown
BRZ,CI,,,Borotou
BSA,SO,,,Bossaso
BSB,BR,-15.869167,-47.920833,Brasilia
BSC,CO,6.203055556,-76.60527778,Bahia Solano
BSD,CN,,,Baoshan
BSE,MY,,,Sematan
BSF,US,,,Pohakuloa
BSG,GQ,1.901944444,9.802777778,Bata
BSH,GB,,,Brighton
BSI,US,,,Blairsville
BSJ,AU,-36.11166667,147.5683333,Bairnsdale
BSK,DZ,34.80166667,5.741666667,Biskra
BSL,CH,47.589583,7.529914,Basel
BSN,CF,6.5,17.43333333,Bossangoa
BSO,PH,20.45027778,121.9786111,Basco
BSP,PG,,,Bensbach
BSQ,US,,,Bisbee
BSR,IQ,30.54888889,47.66194444,Basra
BSS,BR,-6.474722222,-45.94666667,Balsas
BST,AF,31.55,64.36666667,Bost
BSU,ZR,1.216666667,19.8,Basankusu
BSW,US,,,Boswell Bay
BSX,MM,16.81194444,94.77361111,Bassein
BSY,SO,,,Bardera
BSZ,US,,,Bartletts
BTA,CM,4.55,13.71666667,Bertoua
BTB,CG,,,Betou
BTC,LK,,,Batticaloa
BTD,AU,,,Brunette Downs
BTE,SL,,,Bonthe
BTF,US,40.86916667,-110.0730556,Bountiful
BTG,CF,,,Batangafo
BTH,ID,1.118611111,104.1138889,Batu Besar
BTI,US,70.13388889,-142.4183333,Barter Island
BTJ,ID,5.516944444,95.42,Banda Aceh
BTK,RU,56.37,101.6983333,Bratsk
BTL,US,42.30722222,-84.74861111,Battle Creek
BTM,US,45.95472222,-111.5027778,Butte
BTN,US,45.815,-96.25722222,Bennettsville
BTO,SR,,,Botopasie
BTP,US,40.77638889,-78.04916667,Butler
BTQ,RW,,,Butare
BTR,US,30.53277778,-90.85027778,Baton Ruge
BTS,SK,48.17,17.21277778,Bratislava
BTT,US,66.91388889,-150.4711111,Bettles
BTU,MY,3.123888889,113.0197222,Bintulu
BTV,US,44.47166667,-72.84694444,Burlington
BTW,ID,,,Batu Licin
BTX,AU,,,Betoota
BTY,US,36.86083333,-115.2130556,Beatty
BUA,PG,-4.577777778,154.6727778,Buka
BUB,US,,,Burwell
BUC,AU,-16.25166667,139.535,Burketown
BUD,HU,47.439444,19.261944,Budapest
BUE,AR,-34.822222,-58.535833,Buenos Aires
BUF,US,42.930882,-78.738022,Buffalo
BUG,AO,-11.39027778,13.40361111,Benguela
BUH,RO,44.571111,26.085,Bucharest
BUI,ID,,,Bokondini
BUJ,DZ,,,Boussaada
BUK,YE,17.34666667,44.62166667,Albuq
BUL,PG,,,Bulolo
BUM,US,38.28972222,-93.66,Butler
BUN,CO,3.819444444,-75.01027778,Buenaventura
BUO,SO,9.5,45.56666667,Burao
BUP,IN,,,Bhatinda
BUQ,ZW,-19.98166667,28.62472222,Bulawayo
BUR,US,34.20055556,-117.6413889,Burbank
BUS,GE,41.61,41.59944444,Batumi
BUT,GB,,,Burtonwood
BUU,CI,42.69055556,-87.69555556,Buyo
BUV,UY,,,Bella Union
BUW,ID,,,Baubau
BUX,ZR,1.565555556,30.22055556,Bunia
BUY,AU,36.04833333,-78.52527778,Bunbury
BUZ,IR,28.94944444,50.83027778,Bushehr
BVA,FR,49.45416667,2.112777778,Beauvais
BVB,BR,2.841388889,-59.30777778,Boa Vista
BVC,CV,16.13722222,-21.11138889,Boa Vista Island
BVD,US,,,Beaver Inlet
BVE,FR,,,Brive-La-Gaillarde
BVF,FJ,,,Bua
BVG,NO,70.87138889,29.03416667,Berlevag
BVH,BR,-11.30583333,-59.90277778,Vilhena
BVI,AU,40.77222222,-79.60861111,Birdsville
BVK,BO,65.98138889,-160.8511111,Huacaraje
BVL,BO,,,Baures
BVM,BR,,,Belmonte
BVO,US,36.76416667,-95.98888889,Bartlesville
BVP,PG,,,Bolovip
BVR,CV,,,Brava
BVS,BR,-0.361388889,-49.55861111,Breves
BVU,US,,,Beluga
BVW,AU,,,Batavia Downs
BVX,US,35.72611111,-90.35277778,Batesville
BVY,US,42.58388889,-69.08388889,Beverly
BVZ,AU,,,Beverley Springs
BWA,NP,27.50722222,83.41777778,Bhairawa
BWB,AU,-19.13416667,115.4047222,Barrow Island
BWC,US,32.99277778,-114.4833333,Brawley
BWD,US,31.79361111,-97.04361111,Brownwood
BWE,DE,52.31916667,10.55611111,Braunschweig
BWF,GB,54.12861111,-2.7325,Barrow-In-Furness
BWG,US,36.96444444,-85.58055556,Bowling Green
BWI,US,39.26527,-76.662144,Baltimore
BWJ,PG,,,Bawan
BWK,HR,,,Bol
BWL,US,,,Blackwell
BWM,US,,,Bowman
BWN,BN,4.944166667,114.9283333,Bandar Seri Begawan
BWO,RU,,,Balakovo
BWP,PG,46.24416667,-95.39305556,Bewani
BWQ,AU,-28.02666667,146.8166667,Brewarrina
BWS,US,,,Blaine
BWT,AU,,,Burnie
BWU,AU,,,Bankstown
BWY,GB,,,Woodbridge
BXA,US,30.81361111,-88.13527778,Bogalusa
BXB,ID,,,Babo
BXC,US,,,Boxborough
BXD,ID,,,Bade
BXE,SN,14.86666667,-11.51666667,Bakel
BXH,KZ,46.89388889,75.00527778,Balkhash
BXI,CI,9.533333333,-5.533333333,Boundiali
BXK,US,33.42027778,-111.3138889,Buckeye
BXL,FJ,,,Blue Lagoon
BXM,ID,,,Batom
BXN,TR,37.14,27.66888889,Bodrum
BXS,US,,,Borrego Springs
BXT,ID,,,Bontang
BXU,PH,8.958333333,125.4916667,Butuan
BXV,IS,,,Breiddalsvik
BXX,SO,,,Borama
BYA,US,,,Boundary
BYB,OM,,,Dibaa
BYC,BO,-20.05,-62.34583333,Yacuiba
BYD,YE,,,Beidah
BYG,US,44.38083333,-105.2783333,Buffalo
BYH,US,35.94027778,-88.16944444,Blytheville
BYI,US,42.5425,-112.2286111,Burley/Rupert
BYK,CI,7.752222222,-4.9325,Bouake
BYL,LR,,,Bella Yella
BYM,CU,20.39638889,-75.37861111,Bayamo
BYN,MN,46.16277778,100.7047222,Bayankhongor
BYQ,ID,,,Bunyu
BYR,DK,,,Laeso Island
BYS,US,,,Fort Irwin
BYT,IE,,,Bantry
BYU,DE,49.98416667,11.63833333,Bayreuth
BYW,US,,,Blakely Island
BYX,AU,,,Baniyala
BZA,NI,,,Bonanza
BZC,BR,-21.23388889,-40.03444444,Buzios
BZD,AU,,,Balranald
BZE,BZ,17.53888889,-87.69194444,Belize City
BZG,PL,53.09666667,17.97777778,Bydgoszcz
BZI,TR,39.61555556,27.93277778,Balikesir
BZK,RU,53.21333333,34.17833333,Briansk
BZL,BD,22.79888889,90.30111111,Barisal
BZM,NL,,,Bergen Op Zoom
BZN,US,45.7775,-110.8480556,Bozeman
BZO,IT,46.46027778,11.32638889,Bolzano
BZP,AU,,,Bizant
BZR,FR,43.32333333,3.353333333,Beziers
BZT,US,,,Brazoria
BZU,ZR,2.816666667,24.78333333,Buta
BZV,CG,-3.744444444,15.24833333,Brazzaville
BZY,MD,47.83833333,27.78055556,Beltsy
BZZ,GB,51.74972222,-0.416388889,Brize Norton
CAA,HN,,,Catacamas
CAB,AO,-4.413611111,12.18833333,Cabinda
CAC,BR,-24.99777778,-52.49805556,Cascavel
CAD,US,44.27527778,-84.58111111,Cadillac
CAE,US,33.93861111,-80.88055556,"Columbia, SC"
CAF,BR,-3.121388889,-65.10444444,Carauari
CAG,IT,39.251469,9.054283,Cagliari
CAH,VN,,,Ca Mau
CAI,EG,30.121944,31.405556,Cairo
CAJ,VE,6.231944444,-61.14527778,Canaima
CAK,US,40.91583333,-80.55805556,Akron/Canton
CAL,GB,55.43722222,-4.313611111,Campbeltown
CAM,BO,,,Camiri
CAN,CN,23.392436,113.298786,Guangzhou
CAO,US,36.44611111,-102.8502778,Clayton
CAP,HT,19.7325,-71.80527778,Cap Haitien
CAQ,CO,,,Caucasia
CAR,US,46.87138889,-67.98222222,Caribou
CAS,MA,33.367467,-7.589967,Casablanca
CAT,BS,,,Cat Island
CAU,BR,-7.715555556,-35.98916667,Caruaru
CAV,AO,,,Cazombo
CAW,BR,-20.29888889,-40.69222222,Campos
CAX,GB,54.9375,-1.190833333,Carlisle
CAY,GF,4.819722222,-51.63805556,Cayenne
CAZ,AU,-30.46166667,145.7933333,Cobar
CBA,US,,,Corner Bay
CBB,BO,-16.57888889,-65.82305556,Cochabamba
CBC,AU,,,Cherrabun
CBD,IN,9.15,92.81666667,Car Nicobar
CBE,US,39.615,-77.23833333,Cumberland
CBF,US,41.26,-94.24138889,Council Bluffs
CBG,GB,52.205,0.175,Cambridge
CBH,DZ,31.65055556,-1.746944444,Bechar
CBJ,DO,17.92888889,-70.35555556,Cabo Rojo
CBK,US,39.42722222,-100.9536111,Colby
CBL,VE,,,Ciudad Bolivar
CBN,ID,,,Cirebon
CBO,PH,7.164722222,124.2102778,Cotabato
CBP,PT,,,Coimbra
CBQ,NG,4.976111111,8.347222222,Calabar
CBR,AU,-34.69305556,149.195,Canberra
CBS,VE,10.33,-70.6775,Cabimas
CBT,AO,,,Catumbela
CBU,DE,51.88944444,14.53194444,Cottbus
CBV,GT,,,Coban
CBX,AU,-32.935,147.2083333,Condobolin
CBY,AU,,,Canobie
CBZ,US,,,Cabin Creek
CCA,US,,,Fort Chaffee
CCB,US,25.05833333,-110.3916667,Upland
CCC,CU,22.46111111,-77.67138889,Cayo Coco
CCF,FR,43.21555556,2.308333333,Carcassonne
CCG,US,,,Crane
CCH,CL,,,Chile Chico
CCI,BR,-26.81944444,-51.94888889,Concordia
CCJ,IN,,,Kozhikode
CCK,CC,-11.81166667,96.83,Cocos Islands
CCL,AU,,,Chinchilla
CCM,BR,-27.27555556,-48.57888889,Criciuma
CCN,AF,34.52638889,65.27083333,Chakcharan
CCO,CO,33.31138889,-83.23027778,Carimagua
CCP,CL,-35.22722222,-72.93694444,Concepcion
CCQ,BR,,,Cachoeira
CCR,US,37.98944444,-121.9433333,Concord
CCS,VE,10.603117,-66.990583,Caracas
CCT,AR,,,Colonia Catriel
CCU,IN,22.65388889,88.44666667,Kolkata
CCV,VU,,,Craig Cove
CCW,AU,-32.33333333,136.8916667,Cowell
CCX,BR,-15.95722222,-56.37027778,Caceres
CCY,US,43.0725,-91.38944444,Charles City
CCZ,BS,25.41666667,-76.11666667,Chub Cay
CDA,AU,-11.09666667,132.5316667,Cooinda
CDB,US,55.205,-161.2755556,Cold Bay
CDC,US,37.70083333,-112.9013889,Cedar City
CDE,PA,,,Caledonia
CDF,IT,,,Cortina D'Ampezzo
CDH,US,33.62277778,-91.23666667,Camden
CDJ,BR,-7.651388889,-48.69694444,Conceicao Do Araguaia
CDK,US,,,Cedar Key
CDL,US,,,Candle
CDN,US,34.28333333,-79.43527778,Camden
CDO,ZA,,,Cradock
CDP,IN,,,Cuddapah
CDQ,AU,,,Croydon
CDR,US,42.8375,-102.9047222,Chadron
CDS,US,34.43361111,-99.71222222,Childress
CDU,AU,-33.95972222,150.6872222,Camden
CDV,US,60.49166667,-144.5225,Cordova
CDW,US,40.875,-73.71888889,Caldwell
CDY,PH,,,Cagayan De Sulu
CEB,PH,10.3075,123.9791667,Cebu
CEC,US,41.78,-123.7636111,Crescent City
CED,AU,-31.87,133.71,Ceduna
CEE,RU,,,Cherepovets
CEF,US,42.19388889,-71.46527778,Chicopee
CEG,GB,53.17805556,-1.022222222,Chester
CEI,TH,19.95222222,99.88305556,Chiang Rai
CEJ,UA,,,Chernigov
CEK,RU,55.305,61.505,Chelyabinsk
CEL,BS,,,Cape Eleuthera
CEM,US,,,Central
CEN,MX,27.39277778,-108.1666667,Ciudad Obregon
CEO,AO,-10.55,15.08333333,Waco Kungo
CEP,BO,-15.86166667,-61.97138889,Concepcion
CEQ,FR,43.54638889,6.954166667,Cannes
CER,FR,49.65055556,-0.524722222,Cherbourg
CES,AU,,,Cessnock
CET,FR,47.08166667,-0.856388889,Cholet
CEU,US,34.67166667,-81.11333333,Clemson
CEV,US,39.69833333,-84.87055556,Connersville
CEW,US,30.77861111,-85.47805556,Crestview
CEX,US,,,Chena Hot Springs
CEY,US,36.66444444,-87.62722222,Murray
CEZ,US,37.30277778,-107.3719444,Cortez
CFA,US,,,Coffee Point
CFD,US,30.71555556,-95.66888889,Bryan
CFE,FR,45.78583333,3.162222222,Clermont-Ferrand
CFF,AO,,,Cafundo
CFG,CU,22.15,-79.58583333,Cienfuegos
CFH,AU,,,Clifton Hills
CFI,AU,,,Camfield
CFN,IE,55.04416667,-7.659166667,Donegal
CFO,BR,,,Confreza
CFP,AU,,,Carpentaria Downs
CFR,FR,49.17305556,-0.416944444,Caen
CFS,AU,-29.67944444,153.1163889,Coffs Harbour
CFT,US,32.95694444,-108.7888889,Clifton
CFU,GR,39.601944,19.911667,Kerkyra
CFV,US,37.09388889,-94.42833333,Coffeyville
CGA,US,,,Craig
CGB,BR,-14.35,-55.8825,Cuiaba
CGC,PG,28.86777778,-81.42611111,Cape Gloucester
CGD,CN,,,Changde
CGE,US,38.53916667,-75.96972222,Cambridge
CGG,PH,,,Casiguran
CGI,US,37.22527778,-88.42944444,Cape Girardeau
CGJ,ZM,,,Chingola
CGM,PH,9.254166667,124.7036111,Camiguin
CGN,DE,50.865917,7.142744,Cologne
CGO,CN,34.51833333,113.8416667,Zhengzhou
CGP,BD,22.25694444,91.82194444,Chittagong
CGQ,CN,,,Changchun
CGR,BR,-19.53055556,-53.32972222,Campo Grande
CGS,US,38.98055556,-75.07777778,College Park
CGT,MR,,,Chinguitti
CGU,VE,8.122222222,-62.46333333,Guayana Stadt
CGV,AU,,,Caiguna
CGY,PH,8.416111111,124.6111111,Cagayan De Oro
CGZ,US,32.95472222,-110.2333333,Casa Grande
CHA,US,35.035,-84.79666667,Chattanooga
CHB,PK,35.42666667,74.08166667,Chilas
CHC,NZ,-43.489358,172.532225,Christchurch
CHD,US,,,Chandler
CHE,IE,,,Caherciveen
CHF,KR,,,Chinhae
CHG,CN,,,Chaoyang
CHH,PE,-5.798055556,-76.14388889,Chachapoyas
CHI,US,41.97963,-87.882462,Chicago
CHJ,ZW,,,Chipinge
CHK,US,35.09722222,-96.0325,Chickasha
CHL,US,,,Challis
CHM,PE,-8.850277778,-77.47638889,Chimbote
CHN,KR,27.51472222,-80.11972222,Chonju
CHO,US,38.13861111,-77.54722222,Charlottesville
CHP,US,,,Circle Hot Spring
CHQ,GR,35.531747,24.149678,Chania
CHR,FR,46.86027778,1.721111111,Chateauroux
CHS,US,32.89861111,-79.95972222,"Charleston, SC"
CHT,NZ,-42.19,-175.5427778,Chatham Island
CHU,US,,,Chuathbaluk
CHV,PT,,,Chaves
CHW,CN,,,Jiuquan
CHX,PA,,,Changuinola
CHY,SB,,,Choiseul Bay
CHZ,US,,,Chiloquin
CIC,US,39.79527778,-120.1416667,Chico
CID,US,41.885,-90.28777778,Cedar Rapids
CIE,AU,,,Collie
CIF,CN,,,Chifeng
CIG,US,,,Craig
CIH,CN,,,Changzhi
CIJ,BO,-10.95722222,-67.21666667,Cobija
CIK,US,66.645,-142.2602778,Chalkyitsik
CIL,US,,,Council
CIM,CO,6.367222222,-72.02944444,Cimitarra
CIN,US,42.04611111,-93.21111111,Carroll
CIP,ZM,-12.43333333,32.59,Chipata
CIQ,GT,,,Chiquimula
CIR,US,37.06444444,-88.78055556,Cairo
CIS,KI,-1.231944444,-170.2897222,Canton Island
CIT,KZ,42.365,69.47611111,Shymkent
CIV,US,,,Chomley
CIW,VC,,,Canouan Island
CIX,PE,-5.212777778,-78.17194444,Chiclayo
CIY,IT,,,Comiso
CIZ,BR,-3.866111111,-62.86888889,Coari
CJA,PE,-6.860833333,-77.51055556,Cajamarca
CJB,IN,11.02666667,77.04166667,Coimbatore
CJC,CL,-21.50166667,-67.09638889,Calama
CJD,CO,,,Candilejas
CJH,CA,,,Chilko Lake
CJL,PK,35.88611111,71.79972222,Chitral
CJN,US,,,El Cajon
CJS,MX,31.63611111,-105.5713889,Ciudad Juarez
CJU,KR,33.51222222,126.4927778,Cheju
CKA,US,36.75,-97.88333333,Cherokee
CKB,US,39.29638889,-79.77194444,Clarksburg
CKC,UA,49.41583333,31.995,Cherkassy
CKD,US,,,Crooked Creek
CKE,US,,,Clear Lake
CKG,CN,29.71666667,106.64,Chongqing
CKH,RU,,,Chokurdah
CKI,AU,-10.835,132.4833333,Croker Island
CKK,US,,,Cherokee
CKM,US,34.29972222,-89.48777778,Clarksdale
CKN,US,47.84138889,-95.37861111,Crookston
CKO,BR,-22.84722222,-49.39722222,Cornelio Procopio
CKR,US,,,Crane Island
CKS,BR,-5.884722222,-49.99861111,Carajas
CKV,US,36.62166667,-86.58527778,Clarksville
CKX,US,,,Chicken
CKY,GN,9.576889,-13.611961,Conakry
CKZ,TR,40.13611111,26.42472222,Canakkale
CLA,BD,23.4375,91.18944444,Comilla
CLB,IE,,,Castlebar
CLC,US,,,Clear Lake City
CLD,US,33.12805556,-116.72,Carlsbad
CLE,US,41.41172,-81.834892,Cleveland
CLG,US,,,Coalinga
CLH,AU,,,Coolah
CLI,US,44.61305556,-87.26944444,Clintonville
CLJ,RO,46.785,23.686111,Cluj
CLL,US,30.58833333,-95.63638889,College Station
CLM,US,48.12,-122.5005556,Port Angeles
CLN,BR,-6.679444444,-46.54138889,Carolina
CLO,CO,3.543056,-76.381389,Cali
CLP,US,58.83361111,-157.4708333,Clarks Point
CLQ,MX,19.27694444,-102.4225,Colima
CLR,US,33.13111111,-114.4786111,Calipatria
CLS,US,46.67694444,-121.0175,Chehalis
CLT,US,35.228936,-80.941998,Charlotte
CLU,US,39.26166667,-84.10388889,Columbus
CLV,BR,-16.27527778,-47.39,Caldas Novas
CLX,AR,,,Clorinda
CLY,FR,42.52444444,8.793055556,Calvi
CLZ,VE,8.924722222,-66.58305556,Calabozo
CMA,AU,34.21361111,-118.9058333,Cunnamulla
CMB,LK,6.823055556,79.885,Colombo
CMC,BR,,,Camocim
CMD,AU,-33.37666667,148.0283333,Cootamundra
CME,MX,18.65194444,-90.20055556,Ciudad Del Carm
CMF,FR,45.63916667,5.88,Chambery
CMG,BR,-18.98805556,-56.32861111,Corumba
CMH,US,39.81361111,-81.07222222,"Columbus, OH"
CMI,US,40.03861111,-87.72222222,Champaign
CMJ,TW,23.21305556,119.4175,Chi Mei
CMK,MW,,,Club Makokola
CML,AU,,,Camooweal
CMM,GT,,,Carmelita
CMO,SO,,,Obbia
CMP,BR,-8.664722222,-49.64972222,Santana Do Araguaia
CMQ,AU,-21.22666667,147.62,Clermont
CMR,FR,48.11027778,7.358888889,Colmar
CMS,SO,10.3,50.23333333,Scusciuban
CMT,BR,,,Cameta
CMU,PG,,,Kundiawa
CMV,NZ,,,Coromandel
CMW,CU,21.42027778,-76.1525,Camaguey
CMX,US,47.16833333,-87.51111111,Hancock
CMY,US,43.95833333,-89.26222222,Sparta
CMZ,MZ,,,Caia
CNA,MX,31.0,-109.7333333,Cananea
CNB,AU,-29.01666667,148.3755556,Coonamble
CNC,AU,41.01944444,-92.64055556,Coconut Island
CND,RO,44.36194444,28.48833333,Constanta
